team,team_folder,number,player,wikipedia_title,photo_url,avatar,status
New Zealand,新西兰队,8,Marko Stamenić,Marko Stamenić,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/FC_Zenit_Saint_Petersburg_vs._Red_Star_Belgrade%2C_4_July_2023_%2850%29.jpg/1280px-FC_Zenit_Saint_Petersburg_vs._Red_Star_Belgrade%2C_4_July_2023_%2850%29.jpg,头像/新西兰队/Marko Stamenić.png,exists
New Zealand,新西兰队,9,Chris Wood ( captain ),"Chris Wood (footballer, born 1991)",https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Chris_Wood_%28cropped%29.jpg/960px-Chris_Wood_%28cropped%29.jpg,头像/新西兰队/Chris Wood ( captain ).png,exists
New Zealand,新西兰队,10,Sarpreet Singh,Sarpreet Singh,https://upload.wikimedia.org/wikipedia/commons/b/bd/Sarpreet_Singh_Training_2019-07-28_FC_Bayern_Munich.png,头像/新西兰队/Sarpreet Singh.png,exists
New Zealand,新西兰队,11,Elijah Just,Elijah Just,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Elijah_Just.jpg/960px-Elijah_Just.jpg,头像/新西兰队/Elijah Just.png,exists
New Zealand,新西兰队,12,Alex Paulsen,Alex Paulsen,https://upload.wikimedia.org/wikipedia/commons/a/af/Alex_Paulsen.jpg,头像/新西兰队/Alex Paulsen.png,exists
New Zealand,新西兰队,13,Liberato Cacace,Liberato Cacace,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Liberato_Cacace_30082025_%281%29.jpg/960px-Liberato_Cacace_30082025_%281%29.jpg,头像/新西兰队/Liberato Cacace.png,exists
New Zealand,新西兰队,14,Alex Rufer,Alex Rufer,https://upload.wikimedia.org/wikipedia/commons/d/d3/Alex_Rufer.jpg,头像/新西兰队/Alex Rufer.png,created
New Zealand,新西兰队,15,Nando Pijnaker,Nando Pijnaker,,,missing_photo
New Zealand,新西兰队,16,Finn Surman,Finn Surman,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Finn_Surman.jpg/960px-Finn_Surman.jpg,头像/新西兰队/Finn Surman.png,exists
New Zealand,新西兰队,17,Kosta Barbarouses,Kosta Barbarouses,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Kosta_Barbarousas_Training.JPG/960px-Kosta_Barbarousas_Training.JPG,头像/新西兰队/Kosta Barbarouses.png,created
New Zealand,新西兰队,18,Ben Waine,Ben Waine,https://upload.wikimedia.org/wikipedia/commons/b/b0/Ben_Waine.jpg,头像/新西兰队/Ben Waine.png,exists
New Zealand,新西兰队,19,Ben Old,Ben Old,https://upload.wikimedia.org/wikipedia/commons/e/e5/Old_asse_psg_2425.png,头像/新西兰队/Ben Old.png,exists
New Zealand,新西兰队,20,Callum McCowatt,Callum McCowatt,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Callum_McCowatt_playing_for_New_Zealand%2C_26_March_2023_%282%29_%28cropped%29.jpg/1280px-Callum_McCowatt_playing_for_New_Zealand%2C_26_March_2023_%282%29_%28cropped%29.jpg,头像/新西兰队/Callum McCowatt.png,exists
New Zealand,新西兰队,21,Jesse Randall,Jesse Randall,,,missing_photo
New Zealand,新西兰队,22,Michael Woud,Michael Woud,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Michael_Woud.jpg/960px-Michael_Woud.jpg,,crop_failed: no face found
New Zealand,新西兰队,23,Ryan Thomas,Ryan Thomas (footballer),https://upload.wikimedia.org/wikipedia/commons/f/f3/Ryan_Jared_Thomas.jpg,头像/新西兰队/Ryan Thomas.png,created
New Zealand,新西兰队,24,Callan Elliot,Callan Elliot,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Callan_Elliot_%28cropped%29.jpg/500px-Callan_Elliot_%28cropped%29.jpg,头像/新西兰队/Callan Elliot.png,exists
New Zealand,新西兰队,25,Lachlan Bayliss,Lachlan Bayliss,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Lachlan_Bayliss.jpg/500px-Lachlan_Bayliss.jpg,头像/新西兰队/Lachlan Bayliss.png,exists
New Zealand,新西兰队,26,Tommy Smith,"Tommy Smith (footballer, born 1990)",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Tommy_Smith_March_2024.jpg/960px-Tommy_Smith_March_2024.jpg,头像/新西兰队/Tommy Smith.png,created
Cape Verde,佛得角队,1,Vozinha,Vozinha,,,missing_photo
Cape Verde,佛得角队,2,Stopira,Stopira,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Cap-vert_vs_Ethiopi_%2825%29.jpg/960px-Cap-vert_vs_Ethiopi_%2825%29.jpg,头像/佛得角队/Stopira.png,exists
Cape Verde,佛得角队,3,Diney,"Diney (footballer, born 1995)",,,missing_photo
Cape Verde,佛得角队,4,Roberto Lopes,"Roberto Lopes (footballer, born 1992)",https://upload.wikimedia.org/wikipedia/commons/a/a6/Roberto_Lopes%2C_Jan_2026_%28cropped%29.jpg,头像/佛得角队/Roberto Lopes.png,exists
Cape Verde,佛得角队,5,Logan Costa,Logan Costa,https://upload.wikimedia.org/wikipedia/commons/e/ef/Logan_Costa_-_2023-02-01_%28cropped_medium_shot%29.jpg,头像/佛得角队/Logan Costa.png,exists
Cape Verde,佛得角队,6,Kevin Pina,Kevin Pina (footballer),https://upload.wikimedia.org/wikipedia/commons/f/f1/Kevin_Pina_%28footballer%29_2022.jpg,头像/佛得角队/Kevin Pina.png,exists
Cape Verde,佛得角队,7,Jovane Cabral,Jovane Cabral,https://upload.wikimedia.org/wikipedia/commons/1/11/JovaneCabral_2021.jpg,头像/佛得角队/Jovane Cabral.png,created
Cape Verde,佛得角队,8,João Paulo,João Paulo Fernandes (footballer),,,missing_photo
Cape Verde,佛得角队,9,Gilson Benchimol,Gilson Benchimol,https://upload.wikimedia.org/wikipedia/commons/8/8b/Benchimol_2024.jpg,头像/佛得角队/Gilson Benchimol.png,exists
Cape Verde,佛得角队,10,Jamiro Monteiro,Jamiro Monteiro,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Jamiro_Monteiro_Philadelphia_Union_2019.jpg/960px-Jamiro_Monteiro_Philadelphia_Union_2019.jpg,头像/佛得角队/Jamiro Monteiro.png,exists
Cape Verde,佛得角队,11,Garry Rodrigues,Garry Rodrigues,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Cap-vert_vs_Ethiopi_%2824%29.jpg/960px-Cap-vert_vs_Ethiopi_%2824%29.jpg,头像/佛得角队/Garry Rodrigues.png,exists
Cape Verde,佛得角队,12,Márcio Rosa,Márcio Rosa,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Phase_de_match_Ethiopie_-_Cape_verde_%28cropped%29.jpg/1280px-Phase_de_match_Ethiopie_-_Cape_verde_%28cropped%29.jpg,,crop_failed: no face found
Cape Verde,佛得角队,13,Sidny Lopes Cabral,Sidny Lopes Cabral,,,missing_photo
Cape Verde,佛得角队,14,Deroy Duarte,Deroy Duarte,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Deroy_Duarte_2026.jpg/960px-Deroy_Duarte_2026.jpg,头像/佛得角队/Deroy Duarte.png,created
Cape Verde,佛得角队,15,Laros Duarte,Laros Duarte,,,missing_photo
Cape Verde,佛得角队,16,Yannick Semedo,Yannick Semedo,,,missing_photo
Cape Verde,佛得角队,17,Willy Semedo,Willy Semedo,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/RC_Lens_-_Grenoble_Foot_38_%2810-02-2020%29_70.jpg/960px-RC_Lens_-_Grenoble_Foot_38_%2810-02-2020%29_70.jpg,头像/佛得角队/Willy Semedo.png,exists
Cape Verde,佛得角队,18,Telmo Arcanjo,Telmo Arcanjo,,,missing_photo
Cape Verde,佛得角队,19,Dailon Livramento,Dailon Livramento,,,missing_photo
Cape Verde,佛得角队,20,Ryan Mendes ( captain ),Ryan Mendes,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Ryan_Mendes_%28LOSC_Lille%29.JPG/960px-Ryan_Mendes_%28LOSC_Lille%29.JPG,头像/佛得角队/Ryan Mendes ( captain ).png,exists
Cape Verde,佛得角队,21,Nuno da Costa,Nuno da Costa,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Nuno_da_Costa_10_%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_FK_20250731_%2810%29.jpg/960px-Nuno_da_Costa_10_%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_FK_20250731_%2810%29.jpg,头像/佛得角队/Nuno da Costa.png,exists
Cape Verde,佛得角队,22,Steven Moreira,Steven Moreira,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Steven_Moreira_NYCFC_v_Columbus_10_May_2026-67_%28cropped%29.jpg/960px-Steven_Moreira_NYCFC_v_Columbus_10_May_2026-67_%28cropped%29.jpg,头像/佛得角队/Steven Moreira.png,exists
Cape Verde,佛得角队,23,CJ dos Santos,CJ dos Santos,https://upload.wikimedia.org/wikipedia/commons/8/8c/C.J._dos_Santos_%28cropped%29.jpg,头像/佛得角队/CJ dos Santos.png,exists
Cape Verde,佛得角队,24,Wagner Pina,Wagner Pina,,,missing_photo
Cape Verde,佛得角队,25,Kelvin Pires,Kelvin Pires,,,missing_photo
Cape Verde,佛得角队,26,Hélio Varela,Hélio Varela,,,missing_photo
Saudi Arabia,沙特阿拉伯队,1,Nawaf Al-Aqidi,Nawaf Al-Aqidi,https://upload.wikimedia.org/wikipedia/commons/9/9a/Nawaf_Al-Aqidi_2023_%28cropped%29.jpg,头像/沙特阿拉伯队/Nawaf Al-Aqidi.png,exists
Saudi Arabia,沙特阿拉伯队,2,Ali Majrashi,Ali Majrashi,https://upload.wikimedia.org/wikipedia/commons/a/aa/Ali_Majrashi%2C_2025_CONCACAF_Gold_Cup_%28cropped%29.jpg,,error: 404 Client Error: Not Found for url: https://images.weserv.nl/?url=https://upload.wikimedia.org/wikipedia/commons/a/aa/Ali_Majrashi%2C_2025_CONCACAF_Gold_Cup_%28cropped%29.jpg&w=1400&fit=inside
Saudi Arabia,沙特阿拉伯队,3,Ali Lajami,Ali Lajami,https://upload.wikimedia.org/wikipedia/commons/7/7f/AFC_Elite_League_Western%2C_Azadi_Stadium%2C_Persepolis_0-0_Al_Nassr%2C_17_February_2025%2C_Ali_Lajami.jpg,头像/沙特阿拉伯队/Ali Lajami.png,exists
Saudi Arabia,沙特阿拉伯队,4,Abdulelah Al-Amri,Abdulelah Al-Amri,https://upload.wikimedia.org/wikipedia/commons/0/09/Abdulelah_Al-Amri_2023_%28cropped%29.jpg,头像/沙特阿拉伯队/Abdulelah Al-Amri.png,exists
Saudi Arabia,沙特阿拉伯队,5,Hassan Al-Tambakti,Hassan Al-Tambakti,,,missing_photo
Saudi Arabia,沙特阿拉伯队,6,Nasser Al-Dawsari,Nasser Al-Dawsari,https://upload.wikimedia.org/wikipedia/commons/1/15/Saudi_Arabia_v_Oman_%289%29_%28cropped%29.jpg,头像/沙特阿拉伯队/Nasser Al-Dawsari.png,exists
Saudi Arabia,沙特阿拉伯队,7,Musab Al-Juwayr,Musab Al-Juwayr,,,missing_photo
Saudi Arabia,沙特阿拉伯队,8,Ayman Yahya,Ayman Yahya,https://upload.wikimedia.org/wikipedia/commons/2/29/Esteghlal_0_-_0_Al_Nassr%2C_round_of_16_of_the_AFC_Elite_League%2C_Azadi_Stadium%2C_3_March_2025%2C_Ayman_Yahya_lineup.jpg,头像/沙特阿拉伯队/Ayman Yahya.png,exists
Saudi Arabia,沙特阿拉伯队,9,Firas Al-Buraikan,Firas Al-Buraikan,https://upload.wikimedia.org/wikipedia/commons/0/06/Firas_Al-Buraikan_2026.jpg,头像/沙特阿拉伯队/Firas Al-Buraikan.png,exists
Saudi Arabia,沙特阿拉伯队,10,Salem Al-Dawsari ( captain ),Salem Al-Dawsari,https://upload.wikimedia.org/wikipedia/commons/6/6d/Salem_Al-Dawsari_2018.jpg,头像/沙特阿拉伯队/Salem Al-Dawsari ( captain ).png,exists
Saudi Arabia,沙特阿拉伯队,11,Saleh Al-Shehri,Saleh Al-Shehri,,,missing_photo
Saudi Arabia,沙特阿拉伯队,12,Saud Abdulhamid,Saud Abdulhamid,https://upload.wikimedia.org/wikipedia/commons/1/16/Saudi_Arabia_v_Oman_%282%29_%28cropped%29.jpg,头像/沙特阿拉伯队/Saud Abdulhamid.png,exists
Saudi Arabia,沙特阿拉伯队,13,Nawaf Boushal,Nawaf Boushal,https://upload.wikimedia.org/wikipedia/commons/1/19/Esteghlal_0_-_0_Al_Nassr%2C_round_of_16_of_the_AFC_Elite_League%2C_Azadi_Stadium%2C_3_March_2025%2C_Nawaf_Boushal.jpg,头像/沙特阿拉伯队/Nawaf Boushal.png,exists
Saudi Arabia,沙特阿拉伯队,14,Hassan Kadesh,Hassan Kadesh,,,missing_photo
Saudi Arabia,沙特阿拉伯队,15,Abdullah Al-Khaibari,Abdullah Al-Khaibari,https://upload.wikimedia.org/wikipedia/commons/1/13/Abdullah_Al-Khaibari_2023_%28cropped%29.jpg,头像/沙特阿拉伯队/Abdullah Al-Khaibari.png,exists
Saudi Arabia,沙特阿拉伯队,16,Ziyad Al-Johani,Ziyad Al-Johani,https://upload.wikimedia.org/wikipedia/commons/e/ec/Ziyad_Al-Johani.jpg,头像/沙特阿拉伯队/Ziyad Al-Johani.png,exists
Saudi Arabia,沙特阿拉伯队,17,Khalid Al-Ghannam,Khalid Al-Ghannam,,,missing_photo
Saudi Arabia,沙特阿拉伯队,18,Alaa Al-Hejji,Alaa Al-Hejji,,,missing_photo
Saudi Arabia,沙特阿拉伯队,19,Abdullah Al-Hamdan,Abdullah Al-Hamdan,,,missing_photo
Saudi Arabia,沙特阿拉伯队,20,Sultan Mandash,Sultan Mandash,,,missing_photo
Saudi Arabia,沙特阿拉伯队,21,Mohammed Al-Owais,Mohammed Al-Owais,https://upload.wikimedia.org/wikipedia/commons/b/bc/Mohammed_Al-Owais_2018.jpg,,error: 404 Client Error: Not Found for url: https://images.weserv.nl/?url=https://upload.wikimedia.org/wikipedia/commons/b/bc/Mohammed_Al-Owais_2018.jpg&w=1400&fit=inside
Saudi Arabia,沙特阿拉伯队,22,Ahmed Al-Kassar,Ahmed Al-Kassar,,,missing_photo
Saudi Arabia,沙特阿拉伯队,23,Mohamed Kanno,Mohamed Kanno,https://upload.wikimedia.org/wikipedia/commons/0/0c/Group_photographs_of_Al_Hilal%2C_Al_Hilal_SFC_vs_Chelsea_F.C.%2C_9_February_2022_%28cropped%29.jpg,头像/沙特阿拉伯队/Mohamed Kanno.png,exists
Saudi Arabia,沙特阿拉伯队,24,Moteb Al-Harbi,Moteb Al-Harbi,,,missing_photo
Saudi Arabia,沙特阿拉伯队,25,Jehad Thakri,Jehad Thakri,,,missing_photo
Saudi Arabia,沙特阿拉伯队,26,Mohammed Abu Al-Shamat,Mohammed Abu Al-Shamat,,,missing_photo
Spain,西班牙队,1,David Raya,David Raya,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/David_Raya_in_2025_%28cropped%29.jpg/960px-David_Raya_in_2025_%28cropped%29.jpg,头像/西班牙队/David Raya.png,exists
Spain,西班牙队,2,Marc Pubill,Marc Pubill,https://upload.wikimedia.org/wikipedia/commons/d/df/Uzbekistan_vs._Spain%2C_2024_Summer_Olympic_men%27s_association_football%2C_2024-07-24_%28250%29_-_Marc_Pubill.jpg,头像/西班牙队/Marc Pubill.png,exists
Spain,西班牙队,3,Álex Grimaldo,Álex Grimaldo,https://upload.wikimedia.org/wikipedia/commons/7/7f/Alex_Grimaldo_2020.png,头像/西班牙队/Álex Grimaldo.png,exists
Spain,西班牙队,4,Eric García,"Eric García (footballer, born 2001)",https://upload.wikimedia.org/wikipedia/commons/1/1c/Eric_Garcia_autographs_2022_%28cropped%29.jpg,头像/西班牙队/Eric García.png,exists
Spain,西班牙队,5,Marcos Llorente,Marcos Llorente,https://upload.wikimedia.org/wikipedia/commons/4/49/Marcos_Llorente_2019.jpg,头像/西班牙队/Marcos Llorente.png,exists
Spain,西班牙队,6,Mikel Merino,Mikel Merino,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/1_mikel_merino_arsenal_2025_%28cropped%29.jpg/960px-1_mikel_merino_arsenal_2025_%28cropped%29.jpg,头像/西班牙队/Mikel Merino.png,exists
Spain,西班牙队,7,Ferran Torres,Ferran Torres,https://upload.wikimedia.org/wikipedia/commons/1/1e/Ferran_Torres_2019.png,头像/西班牙队/Ferran Torres.png,exists
Spain,西班牙队,8,Fabián Ruiz,Fabián Ruiz,https://upload.wikimedia.org/wikipedia/commons/7/7e/Ruiz_asse_psg_2425.png,头像/西班牙队/Fabián Ruiz.png,exists
Spain,西班牙队,9,Gavi,Gavi (footballer),https://upload.wikimedia.org/wikipedia/commons/1/1e/Jugadors_pretemporada_pels_Estats_Units_%28cropped%292.jpg,头像/西班牙队/Gavi.png,exists
Spain,西班牙队,10,Dani Olmo,Dani Olmo,https://upload.wikimedia.org/wikipedia/commons/e/e0/Dani_Olmo_2022.jpg,头像/西班牙队/Dani Olmo.png,exists
Spain,西班牙队,11,Yéremy Pino,Yéremy Pino,,,missing_photo
Spain,西班牙队,12,Pedro Porro,Pedro Porro,https://upload.wikimedia.org/wikipedia/commons/8/85/Pedro_Porro_2021.png,头像/西班牙队/Pedro Porro.png,exists
Spain,西班牙队,13,Joan Garcia,Joan Garcia,https://upload.wikimedia.org/wikipedia/commons/4/4b/CE_Manresa_Alev%C3%AD_A%2C_amb_el_porter_Joan_Garcia%2C_abril_de_2012_%28cropped%29.jpg,头像/西班牙队/Joan Garcia.png,exists
Spain,西班牙队,14,Aymeric Laporte,Aymeric Laporte,https://upload.wikimedia.org/wikipedia/commons/5/5c/Aymeric_Laporte_2023_%28cropped%29_2.jpg,头像/西班牙队/Aymeric Laporte.png,exists
Spain,西班牙队,15,Álex Baena,Álex Baena,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/%C3%81lex_Baena_2019.jpg/960px-%C3%81lex_Baena_2019.jpg,头像/西班牙队/Álex Baena.png,exists
Spain,西班牙队,16,Rodri ( captain ),"Rodri (footballer, born 1996)",https://upload.wikimedia.org/wikipedia/commons/4/41/RODRI_-_SWE_vs_ESP_-_UEFA_EURO_2020_QUALIFIERS_-_2019.10.15_%28cropped%29.jpg,头像/西班牙队/Rodri ( captain ).png,exists
Spain,西班牙队,17,Nico Williams,Nico Williams,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/ATHLETIC-OSASUNA_SEMIFINAL._MAIDER_GOIKOETXEA_%28168%29_%28cropped%29.jpg/960px-ATHLETIC-OSASUNA_SEMIFINAL._MAIDER_GOIKOETXEA_%28168%29_%28cropped%29.jpg,头像/西班牙队/Nico Williams.png,created
Spain,西班牙队,18,Martín Zubimendi,Martín Zubimendi,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Mart%C3%ADn_Zubimendi.jpg/960px-Mart%C3%ADn_Zubimendi.jpg,头像/西班牙队/Martín Zubimendi.png,created
Spain,西班牙队,19,Lamine Yamal,Lamine Yamal,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Lamine_Yamal_in_2025.jpg/960px-Lamine_Yamal_in_2025.jpg,头像/西班牙队/Lamine Yamal.png,exists
Spain,西班牙队,20,Pedri,Pedri,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Pedri.jpg/960px-Pedri.jpg,头像/西班牙队/Pedri.png,exists
Spain,西班牙队,21,Mikel Oyarzabal,Mikel Oyarzabal,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/UEFA_EURO_qualifiers_Sweden_vs_Spain_20191015_108_%28cropped%29.jpg/960px-UEFA_EURO_qualifiers_Sweden_vs_Spain_20191015_108_%28cropped%29.jpg,头像/西班牙队/Mikel Oyarzabal.png,exists
Spain,西班牙队,22,Pau Cubarsí,Pau Cubarsí,https://upload.wikimedia.org/wikipedia/commons/e/ec/Pau_Cubars%C3%AD_%28cropped%29.jpg,头像/西班牙队/Pau Cubarsí.png,exists
Spain,西班牙队,23,Unai Simón,Unai Simón,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Unai_Sim%C3%B3n_2025_%28cropped%29.jpg/960px-Unai_Sim%C3%B3n_2025_%28cropped%29.jpg,头像/西班牙队/Unai Simón.png,exists
Spain,西班牙队,24,Marc Cucurella,Marc Cucurella,https://upload.wikimedia.org/wikipedia/commons/5/50/Spain_football_team_in_202_%28Marc_Cucurella%29.jpg,头像/西班牙队/Marc Cucurella.png,exists
Spain,西班牙队,25,Víctor Muñoz,"Víctor Muñoz (footballer, born 2003)",,,missing_photo
Spain,西班牙队,26,Borja Iglesias,Borja Iglesias,https://upload.wikimedia.org/wikipedia/commons/1/1c/Borja_iglesias_2019001_%28cropped%29.jpg,头像/西班牙队/Borja Iglesias.png,exists
Uruguay,乌拉圭队,1,Sergio Rochet,Sergio Rochet,https://upload.wikimedia.org/wikipedia/commons/b/bc/Sergio_Rochet_%282022%29.jpg,头像/乌拉圭队/Sergio Rochet.png,exists
Uruguay,乌拉圭队,2,José María Giménez ( captain ),José María Giménez,https://upload.wikimedia.org/wikipedia/commons/5/5d/Jos%C3%A9_Mar%C3%ADa_Gim%C3%A9nez.jpg,头像/乌拉圭队/José María Giménez ( captain ).png,exists
Uruguay,乌拉圭队,3,Sebastián Cáceres,Sebastián Cáceres,https://upload.wikimedia.org/wikipedia/commons/5/53/Sebasti%C3%A1n_C%C3%A1ceres.jpg,头像/乌拉圭队/Sebastián Cáceres.png,exists
Uruguay,乌拉圭队,4,Ronald Araújo,Ronald Araújo,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/FC_Red_Bull_Salzburg_gegen_CF_Barcelona_%28Testspiel_4._August_2021%29_45_%28cropped%29.jpg/960px-FC_Red_Bull_Salzburg_gegen_CF_Barcelona_%28Testspiel_4._August_2021%29_45_%28cropped%29.jpg,头像/乌拉圭队/Ronald Araújo.png,exists
Uruguay,乌拉圭队,5,Manuel Ugarte,Manuel Ugarte (footballer),https://upload.wikimedia.org/wikipedia/commons/2/2e/M.UGARTE.jpg,头像/乌拉圭队/Manuel Ugarte.png,exists
Uruguay,乌拉圭队,6,Rodrigo Bentancur,Rodrigo Bentancur,https://upload.wikimedia.org/wikipedia/commons/c/c8/20171114_AUT_URU_4518_-_Rodrigo_Bentancur_%28cropped%29_2.jpg,头像/乌拉圭队/Rodrigo Bentancur.png,exists
Uruguay,乌拉圭队,7,Nicolás de la Cruz,Nicolás de la Cruz,https://upload.wikimedia.org/wikipedia/commons/0/0c/Nicol%C3%A1s_de_la_Cruz.jpg,头像/乌拉圭队/Nicolás de la Cruz.png,exists
Uruguay,乌拉圭队,8,Federico Valverde,Federico Valverde,https://upload.wikimedia.org/wikipedia/commons/7/73/Federico_Valverde_2021_%28cropped%29.jpg,头像/乌拉圭队/Federico Valverde.png,exists
Uruguay,乌拉圭队,9,Darwin Núñez,Darwin Núñez,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Darwin_N%C3%BA%C3%B1ez_%28cropped%29.jpg/960px-Darwin_N%C3%BA%C3%B1ez_%28cropped%29.jpg,头像/乌拉圭队/Darwin Núñez.png,exists
Uruguay,乌拉圭队,10,Giorgian de Arrascaeta,Giorgian de Arrascaeta,https://upload.wikimedia.org/wikipedia/commons/1/1d/Giorgian_De_Arrascaeta_20171114_AUT_URU_4546_%28cropped%29.jpg,头像/乌拉圭队/Giorgian de Arrascaeta.png,exists
Uruguay,乌拉圭队,11,Facundo Pellistri,Facundo Pellistri,https://upload.wikimedia.org/wikipedia/commons/9/9e/Facundo_Pellistri_WC2022.jpg,头像/乌拉圭队/Facundo Pellistri.png,exists
Uruguay,乌拉圭队,12,Santiago Mele,Santiago Mele,https://upload.wikimedia.org/wikipedia/commons/c/c9/Santiago_Mele.png,头像/乌拉圭队/Santiago Mele.png,exists
Uruguay,乌拉圭队,13,Guillermo Varela,Guillermo Varela,https://upload.wikimedia.org/wikipedia/commons/3/3e/Guillermo_Varela_2022.jpg,头像/乌拉圭队/Guillermo Varela.png,exists
Uruguay,乌拉圭队,14,Agustín Canobbio,Agustín Canobbio,https://upload.wikimedia.org/wikipedia/commons/0/0c/Agust%C3%ADn_Canobbio_2018.jpg,头像/乌拉圭队/Agustín Canobbio.png,exists
Uruguay,乌拉圭队,15,Emiliano Martínez,"Emiliano Martínez (footballer, born 1999)",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Emiliano-martinez-palmeiras-sport-ago-25-3_%28cropped%29.jpg/960px-Emiliano-martinez-palmeiras-sport-ago-25-3_%28cropped%29.jpg,头像/乌拉圭队/Emiliano Martínez.png,exists
Uruguay,乌拉圭队,16,Mathías Olivera,Mathías Olivera,https://upload.wikimedia.org/wikipedia/commons/f/f5/Math%C3%ADas_Olivera_WC2022.jpg,头像/乌拉圭队/Mathías Olivera.png,exists
Uruguay,乌拉圭队,17,Matías Viña,Matías Viña,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Mat%C3%ADas_Vi%C3%B1a.jpg/960px-Mat%C3%ADas_Vi%C3%B1a.jpg,头像/乌拉圭队/Matías Viña.png,exists
Uruguay,乌拉圭队,18,Brian Rodríguez,Brian Rodríguez,https://upload.wikimedia.org/wikipedia/commons/2/26/Brian_Rodriguez.png,头像/乌拉圭队/Brian Rodríguez.png,exists
Uruguay,乌拉圭队,19,Rodrigo Aguirre,Rodrigo Aguirre,,,missing_photo
Uruguay,乌拉圭队,20,Maximiliano Araújo,Maximiliano Araújo,,,missing_photo
Uruguay,乌拉圭队,21,Federico Viñas,Federico Viñas,https://upload.wikimedia.org/wikipedia/commons/b/b0/Federico_Vi%C3%B1as.jpg,头像/乌拉圭队/Federico Viñas.png,exists
